review_id,product_id,user_id,review_title,review_content,Sentiment
RXPUKJKEHY256,B07GWTWFS2,AEY6PEMQ7DII44WSUSC67JEWDE3A,Only for grill sandwich use cord length is too shorthort,Good quality but cord is too short .it is ok for sandwiches.,Neutral
R1DXJ48GMFWOZD,B07GWTWFS2,AFMVVM2AXA3WHTC23D2ZQH4YUTZA,Decent product,Value for money product,Neutral
R24RXWIR7PL4IW,B07GWTWFS2,AEQGRU6X2E3PF6OHP7HL7ZVTHOTQ, has some old flaws, does what it promises. Ceramic coating.Peoduct designers did not make a single sandwich with this. Product usage images and actual usage does not match. The hinge mechanism is flawed and will result in flat sandwiches. If you force the hinge/ clip to shut,Neutral
R12KBR8IKSS7J2,B07GWTWFS2,AEB4KX3FFG2DE2Q5CNKYTOWP5CBQ,Good 👍, it may just break.Poor product design in 2022.,Positive
R1MJZTN0DNDU71,B07GWTWFS2,AEASTV5BKJJIYW6WVS6JUBSK4MHA,Every home should have this,Good Toster and easy to clean,Neutral
RMUCAZHGYK1RB,B07GWTWFS2,AHQ7UT4SYDQMQB6DJDBVVHQBCXXA,Weak body material,Superb product. Every home should have this product. Especially if you have aged parents,Negative
R2KJM0QA35OC7I,B07GWTWFS2,AEZFDGHBWLHUXOLDPVNS3UERDNSQ,but overall good product, not feeling well. Cooking difficult. Can eat something. Even aged persons/ parents can use it and start their day having a breakfast on time,Positive
R1UYOQA2722J9E,B07GWTWFS2,AFPMGJN4SHWHD3DBQBS2FXGBZ6TA,Good one with a small issue., morning. Evening snack,Positive
R2H4C76KXFUF5N,B09KRHXTLN,AGDD5ACY3AGTMTVBQOC3DMUR6REA,Good product,Good product but price 800-900 ok it's product good,Positive
R2X2MGZJI8JOV5,B09KRHXTLN,AFHT3WYWI4DB6Z42VVJZQGFFNIZA,Value for money,Easy to use,Positive
R2PHMY74SQMCM4,B09KRHXTLN,AFSHYGNQHXNKBEXS62GRETNGH3GQ,Auto cut is not working properly and fan continues even after auto cut..., Very Handy.,Positive
R2EOV466KP2TSZ,B09KRHXTLN,AEZVJENT2FC3K3MKMIB4ZXDWNDPA,Room heater,Auto cut  continue starts fan...which lower down the temp.,Neutral
R3HO5I93IRXGK4,B09KRHXTLN,AHUKNKB6OS7JE4VQCHKF5363DOKA,Worth of money,I liked the swivelling action to spread the heat,Positive
R1IKS35P0F8TAJ,B09KRHXTLN,AEIETT5YH6XRP434INQB4KSDMI4Q,Budget friendly,Beat product,Positive
R3GCXN4RSB3T4Z,B09KRHXTLN,AG7Y3XXKXV7O63XWG4Q7FKGNR6LA,Best room heater,,Positive
R3GM1KFHUQJ886,B09KRHXTLN,AFZCNPDZYVYZCJ2JE5AH4SKJ7WQQ,Not satisfied with the product,Best room heater.thank you,Negative
R1QHY0304RCZS6,B09H34V36W,AF7PPF6P5ZASHL4RYP7AZQBHRRTQ,Worth Buying,Heater is good for regular sized room,Positive
RV3GIBR7FUXWH,B09H34V36W,AHSCASHEA5LLVORCEIHZYHNTHUMA,Very good, might not work on bigger room or hall but for regular sized room it's heavenly,Positive
R3M83QIXOQMO9J,B09H34V36W,AEKWTFXLMJ5IK4T2CSJT2AY2CGYA,Good and sturdy room heater with compact design.,Like very much.,Positive
R227LWX8C4MTYQ,B09H34V36W,AHDL7PIYXZ36YFNS7NBPEFD3WRUQ,Inalsa Hotty Heater,The hotty model produced by inalsa is sturdy and compact in design easy to handle good quality of cable and fast heating ability with auto cut out system. I had received this product with crack inlet air net however it replaced with new one by inalsa and amazone at ease. It would be added advantage if air deflector be facilitated in this with good quality of indication light. All and all good quality product in this price range,Neutral
R1B938V5HN71BQ,B09H34V36W,AGFYVS63J2YEAO7NGQCRW3TTFB3Q,Good for winter,This hotel heater is very light weighted and compact in design,Positive
R2K9QFBTB6FYEF,B09H34V36W,AE6VPREPQCXMNBLLF3SDM4ZWRSLA,Don't buy it go for Amazon brand, it has a fast heating ability and comes with auto cut out system,Positive
R2K0ND1WP31RYH,B09H34V36W,AG35AFPFHGMNYSEFQYN6USFG3FJQ,Package, its good for a medium size room the blower keeps your room warm for great amount of period,Neutral
R35YG940TYIGK5,B09H34V36W,AH7JGQRRWMJTCWMZPQZDA7324DUA,Decent, the price is also reasonable overall a great product by Inalsa.,Neutral
R2PDTLV982BZ70,B09J2QCKKM,AG2VWPTTUEHEZWGDIYDJWPX7IDJQ,product good but service bad unexpected,no doubt product is good but after 2 month product auto power cut funtion not working so try to claim warrenty but havells said talk to amazon and amazon said talk to havells both the comany raise our hand. by the way product gave 2 year warrenty but they gave me only excusses. very bad experiences with havells. never expected,Negative
R2DG09GG88T9WZ,B09J2QCKKM,AEDNFNVOPMOWPCSBXQJFW6PCP3ZQ,Its good,Its good the ony pro and cons can be the flap ..Pros us can say is that the flap can be used for wider bucket of water for heating Cons u can say is the again the flaps bcoz while not in use flaps must be closed and you can't hang the heater anywhere bcoz there is no option given . Flaps can cause issue bcoz it have to be kept on the ground while not in use ..Rest all is good . Auto cut feature is best,Positive
R2FI87586PEKJ8,B09J2QCKKM,AHJQJ4BFKEDVWHP6FIXGMF75XSSA,Very nice product,Cord length is shortEnergy efficiency good &Temperature control too good,Positive
R3BT931YPQDPLF,B09J2QCKKM,AENPKYWO4NMYRYNE3PNVGD4CVOAA,Efficient Product,I realt like the design and auto shutoff features of the product. But there's is also design flaw that you can't insert it into the half filled bucket and water should be full.,Positive
R2609G1V725LV1,B09J2QCKKM,AEZOCEHWCXQRBNLIQCNEC43TNMGQ,Nice,Awesome,Positive
R29G2BHEEMZ8TK,B09J2QCKKM,AFGGQUIZ4KW57HMRGQTSERDLCFEA,Very good and useful product as expected before buy.,Very good product,Positive
R12M631S82DWX9,B09J2QCKKM,AHQ5BOJJTHUA6XD6IIN7GLN53DVA,Handle length is too good you can use whole dram,,Positive
R3HBBWJEZQNBH4,B09J2QCKKM,AHPM47CWRZDB6XMDV2IVXQR3KDUQ,Very fast heating,Energy efficiency is ok not good,Neutral
R2P85TVQQPR3XX,B09XRBJ94N,AFIO2JLNOU6SSNCHMG2ZED34SVNQ,Nice Product,Overall nice poduct just one problem is that is the cord length only rest awesome. Easy to clean and easy to handle.,Positive
R3IGUN8ESO1GE5,B09XRBJ94N,AFKJ6IC227YNTE5PYNVT4YBPT2SA,Three options (toaster/grill/waffle maker) are  neatly packed into this readily usable device.,We used this for sandwich making and it performed well. The plates for grill and waffle making are readily interchangeable. The cord length is adequate although slightly longer cord would have been great.The device is readily portable because of its size and weight. Overall very useful.!,Positive
RAO29VFIR7Y20,B09XRBJ94N,AFV3HKJKN55O6CQNAAIYSAPMCPXA,Product arrived in under 24 hrs...yet to test it,https://m.media-amazon.com/images/I/71cciIOHxUL._SY88.jpg,Neutral
R21E4GVF798QBC,B09XRBJ94N,AGW3GPXDCYJJB5FMX6SOXTO7PKPQ,Good Quality,The quality of product is good,Positive
R2600ZN2HS1KVZ,B09XRBJ94N,AEYJQQMMMEZZQ2D7WGG2KJG7EUJA,Very nice,Used a couple of times .....and sandwitch came good,Positive
R44ZNSYWMMKWH,B09XRBJ94N,AF67RC7KNNJB3EMMFB5RSJ73N7SQ,Don't know why I waited so long to get this!,I wanted a sandwich maker and refused to buy one from a store since it was all 2k-4k and didn't have half the features that i was looking for. Saw this and love iBell as an upcoming Indian brand (own an electrical sander too),Neutral
R5E0YEMP9TLPD,B09XRBJ94N,AE6DZEFBVJYVMURYFDATZFAANXJA,Value for money, so didn't think twice and got this. Don't regret it one bit!! Pros are the 3 interchangeable plates for different ourposes. Grill one is just fantastic to hear all kinds of sandwiches and rolls and other food. All the plates are easily removable and washable too. Only con that i saw to this was the latch wasn't properly latching while making a heavily loaded sandwich in the sandwich maker. Otherwise it's a top of the range product in comparison with other big brands!,Positive
R11PAFU64U5LGV,B09XRBJ94N,AF34LKGQ5JFWGMS3TVAZMUKQCO4A,Good quality,All the 3 functionalities works pretty well. Only thing is it should have had auto switch off feature. Nevertheless it is a very good product and worth the money. Sandwich also gets made fast.,Positive
RPH459PHQQOP4,B07SLNG3LW,AE6YWSEP7SYHCL2F5WLM3JLAPTDA,Great value,Bought this almost a month ago,Positive
R17ZRY0K8T3ZVJ,B07SLNG3LW,AGMOSQZYENCGDYQFYZG76EYEMCGA,Very Nice product, so far it works well. Suction power is above average. Blower feature is a nice addition. Only con is it's a bit loud.,Positive
R1UCB8TXKZ7JE0,B07SLNG3LW,AF33L2INL2ERR46KPNMQ6R5BRYXQ,Very good product at reasonable price,Very nice product.....really amazing,Positive
R1YM20O66MTQUR,B07SLNG3LW,AG247WO5BV4INTTCQ3H35SSEPVJQ,Nice Product. Cost efficient,It's very sturdy,Positive
R1R7T8TNV9C1DX,B07SLNG3LW,AER4JBQGMSVBHQGHMB6GOMU3BS3A,Value for money, wheels are very good so u can take it wherever you want. Electric cable is long.,Positive
R3OCX18B6XDQ39,B07SLNG3LW,AGTJV66YYDYUYNBXEY2LCR7M5O5A,good product for the price,Deserves the purpose.,Positive
RRIN800K9UFKC,B07SLNG3LW,AHJDJPODT66LJAPROAV3ENMD4PLA,very powerfull motor best product i like it,Just value for money,Positive
R8EDW68GK5IJK,B07SLNG3LW,AGL5JWV3DFJIR6T23UKXMUS7BQTA,Good product,good for domestic use,Positive
RGB7OLWZEBW2D,B0BNDGL26T,AEJKHGA26MUVUZIYWZOW4B6I4X7Q,Portable but not much powerful,Not sufficient power,Negative
R35V1I6KBBWDA1,B0BNDGL26T,AF3B47EOSBULYG63EGZZZGO6HTNA,not so good. power back up is very poor.its more like a toy for my 9 years old girl.,the product is more like a toy for kids. can't use  it as a proper juicer. power back up is very poor.,Positive
R2S9K0UTNSD0L6,B0BNDGL26T,AGNSXRFJBDVGM7FS7YYPNCEO7XFQ,500 rs ok,Ok,Positive
R3RC91ZJN8FXRE,B0BNDGL26T,AHR53IW5LAAXGGFK3DRWRMXMM7KQ,Don't be fooled by ratings,I had to replace this product first time because it was leaking and now after replacement the new one has no battery backup and vibrates too much.The MRP is above 2000 rupees which is not at all justfied by the product.After buying the product I found that with the product they are giving a cashback offer of 25 to 100 rs if you give 5 star review,Positive
RHM5Q098AI06R,B0BNDGL26T,AE5W6S5KCJV6L2WMBIOKYWQJN37Q, not a good product, probably that's why it has good ratings. I feel I was fooled by the ratings.,Negative
R2QOHI14M69TVA,B0BNDGL26T,AH5J4DROVHI6XHMTCBAK7WWU3F4Q,Not recommended,Waste product as the juicer is leaking which creates the whole place mess and the juicer doesn't grind properly where the pieces of fruits remain ungrinded. I generally dont write reviews but i was forced to write this one as this is just waste of moneySpend it wisely for something better,Negative
R2PQH5L3O1O0F4,B0BNDGL26T,AE5KAK3S3XZDPRUR2VCND2QNZTUQ,Worst Battery,It's does not work properly at all,Negative
R3TYY0655P2RMO,B0BNDGL26T,AEKG7ELYA43YNPZ2YT3ORIL2VSOA, no use, after charging for 4 hours the battery last only 30 - 45 sec. Very bad product.And they have given a cashback coupon to attract good rating.Misleading information is given on the detail page.,Negative
R4F2HUXYO2V7U,B095PWLLY6,AEKMKQMXK2FBIL6MRKHIPN56QJAQ,Good Fan for this Price,It doesn't make any noise. Speed okay for this price range. Light weight. I don't face' any issues in this fan. Over are good.,Positive
R26UCI4JLBHQQA,B095PWLLY6,AGPNJEK2EUJ6YFFPND6OSSAVG5WA,Good fan with high speed,Good fan from Crompton,Positive
RQH9Q1TBCSHWW,B095PWLLY6,AHY5LCCPN4ZSDFIFF3JUXP2YS4TQ,A decent product for the price.,Fan was well built and value for money. The noise at the top speed is kinda loud. (can't complain with this price.),Neutral
RLNUKMIVTZF3D,B095PWLLY6,AG5TXXR5HQ3GX2KC5IHGIAEZXEPA,Good,Speed control not working,Positive
R3L9VSEBHFY0CO,B095PWLLY6,AH7GMEHVW44SQG6NRGTTTK4EQPOA,Good in price,Good,Positive
R3RD12MBAHBOGJ,B095PWLLY6,AEOCUF6Q6MJC37C4Z5LQT3RUWV5A,Very happy with Amazon,Nice product 👍,Positive
R3JX5CDKU775U,B095PWLLY6,AHASKB67VHNUNB3RITEIHSC2YNMQ,Good,Good ,Positive
R1UOXH0VDEH21G,B095PWLLY6,AGEYV75NXF3MUJH7XB456WFUK2GA,Good, while running time slightly shaking . We don't no why .. but it's fixed properly,Positive
R3MKON00OQCF7T,B07Y9PY6Y1,AHXQPNDQMOD2RJE2S6KG3CM6QRXA,Best mixer juicer,One of the best juicer mixer I have ever used till date. Used almost all renowned brands but this one is class apart. 3rd purchase in the family circle,Positive
RACP11DCWDX8H,B07Y9PY6Y1,AHEDAEYXIZIPVLI6HSDRKIGYILCA,Nice,Nice,Positive
R2AFW2I68NL7DV,B07Y9PY6Y1,AHNDQGC5II2W2NNJDKODYCGFN77A,Best product in this price,It is unique machine it can do everything which we went from a. Juicer machine fine quality of mixing grinder in few seconds and use both domestic or shops and very easy to use and clean I choose it after many machine used it is best all of them.,Positive
R2Z8JARJBUORLB,B07Y9PY6Y1,AFEOPOMJ6P77R4KX2YKC4UXVHCMQ,Good Product,If u want to take out the juice after several days gap then u can prefer it,Positive
R12IW90EHDETBO,B07Y9PY6Y1,AEGFHIVVOOMWQ2JRIPHMTSZ2VIYA, can buy it.,bit on the regular basis it is not good because I had taken out mausambi juice from it but it's waste was not containing some juice in it which can give a loss to u.  Else it's good.,Neutral
R23PRYLHN54BOF,B07Y9PY6Y1,AEBIN6NSCXXL32OUISQKEN575X2A,Very easy to handle and very sturdy mixer,I have not used juicer thus,Positive
R3NY4R1RGDRP6I,B07Y9PY6Y1,AEAUDCMXHJHTKQNGANQYEVTM5ZYA,Realy great product... Noone providing such heavy motor., 4 stars. But mixer grinder is excellent. Even hard items like coconut 🥥 pieces grind in just 3-4 turns. Very happy with the product . Easy to clean. Just waiting to use the juicer though.,Positive
R2EKZLAZBSNIGH,B07Y9PY6Y1,AFPWUFA4L6HJ5LJTBDR4J3MKJ4XA,Good product,Very good experience using this produc from year's.,Positive
R410I44U1ORFS,B0BJ966M5K,AHZJHJWFZLYD64GVP4PXVI2F4LXA,service is excellent,I like the service most and the product,Positive
R2EL6RDO42L8HA,B0BJ966M5K,AEUCRZPOISXKHXMCZUH6BXTUXUWA,  installation guy is very professional,Note: Writing the product right after installation.Product looks nice and the storage capacity is good enough for a family of 5. The technician is very friendly and installed the product without issues. Will write a detailed review after using the product thoroughly.,Neutral
R2LMSC4S998NYI,B0BJ966M5K,AFL2ICS3EEESPGYLFF7OTVYMLVJA,  I liked the service,It's value for money product.Works fine and installation was on time.,Positive
R2RVMZV1I42LGA,B0BJ966M5K,AG63J3CFIT6RYX32RHHYWRZ2WKKA,Amazing,Nice product,Positive
ROS3I3HXBLAYE,B0BJ966M5K,AE6EGCFBVJIZEZ4XPPIY3PES2SDQ,Value for money, and service is also good,Positive
R2V70PAEVT1EYU,B0BJ966M5K,AHUZG5YJCM4UWL66ALQ744FD3OOA,Nice product,Product is very good. Purity of water is excellent.,Positive
R1GYY0PDUBZVOK,B0BJ966M5K,AEIKB2XA64MPG7BBXRG4DT57QKPQ,Water is clean and tasty also. Its cleans very well,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71NXtZ0RVWL._SY88.jpg,Positive
R2180U6SP2A0B1,B0BJ966M5K,AF4ECPZRARF7SK2GDSBPTINVA2CA,Good. Happy with the installation,Product and installation is excellent.must buy item at this range.,Positive
R3NLWGZTKSITSC,B086GVRP63,AH6NXC2M3PH6OZHLJ6YXG54VIBMA,Okay to use,The pricing is good,Positive
R1NCNL2F8KAM4L,B086GVRP63,AGSDBEOHKXCL3WBEIN5VEZK4JY4A,Good value for a well finished product - recommended, using is very easy but the product is not too much worth to buy.,Positive
R32I8HG9OTUY0V,B086GVRP63,AFCHIB73U3D4VQHZCH4MV2Z5FESA,Do not buy this product,I have been using a similar coffee percolator for over 20 years now - and my old workhorse,Neutral
R1Y6YHN4M285CN,B086GVRP63,AGLFKVLO32UB72C43CQNOPGQVKGA,Better than expected., a Chinese (Nova) is still capable. Since it was white,Positive
RIR2EVLB3KG1Q,B086GVRP63,AHBUPKENA77XVDAUGWUHVZLCKSEA,Best carafe from amazon, and therefore a very unappetising sight now,Positive
R2KUZ1CLHNTJAY,B086GVRP63,AEY34MNYOS24F3P7Q3IGMQVH3ZUA,Build quality is not that great, I needed a new one.Packaging: The design of packaging was perfect - stiff corrugated sandwich board box,Negative
R27RDEPJ1W7VOQ,B086GVRP63,AHMBANCEQ5AJOQVPFHONG2QTDE7Q,Replacement parts not available or sold for twice as much as the value of the entire product, foam profiled panels stuck on board for bottom and top,Positive
RQWPQXKORWT5I,B086GVRP63,AFNQQLFJGPPNZCI6BVYZCEAZQZQQ,Good product, board wrapping around the glass kettle,Positive
R1KQ8JLFP0TG78,B08MVXPTDG,AGYS2OMZE7DCEFQOBUJ7OSMPG3DQ,no,no,Negative
R1NBW7YR79U41D,B08MVXPTDG,AF56UQ52OFSZL2KX2TPXPHBSNZ3Q,Good and reliable product 👍,There should be a fan speed control option.,Positive
R3J7GSQFAQVB31,B08MVXPTDG,AFCOSVW2NHSFLPG7O5EKP2YRUERQ,Overall very fine Quality,Overall very good,Positive
RBQNYREQ6R6XW,B08MVXPTDG,AENAIK2GP3PTBWPAWBEFRET5BZ3Q,Useful product helped my family a lot in winter,Little noisy but expected,Positive
RSL0KWN4H04GJ,B08MVXPTDG,AH5CZZYZK64I4UNJA35AVYAY3SLA,Operating switch is too hard for aged person,Fan is slightly noiseOperating switch is too hard for aged person,Negative
R2NZ0UNFFXKZUB,B08MVXPTDG,AEPFMS33QLD2SPSAW7OBES4S5MTA,Sabse badhiya,Best in market,Neutral
R23D039HGB5VNX,B08MVXPTDG,AEQBRKHWGFEJSWMMD7NCRL47IAUQ,Good product,Good product. easy to use.,Positive
R12EIACNZU7VVH,B08MVXPTDG,AGQKV65KDMYKBD6ZQTXSQ74VID4A,Good product at this price,Received 2 days ago,Positive
RRZOYTJL6LAHO,B0BMZ6SY89,AH6EYS5AIDI7KYTTTFTZZHH433UA,It's working perfect,Everything is fine about the product,Positive
R3L2TDS1XKX1T7,B0BMZ6SY89,AEXFEVEJ7L7LN3Q2JBWZQZ3YHUEA,Excellent 👍🤠 piece, light weight,Positive
R2RGIFD5MNW5ES,B0BMZ6SY89,AGVR6CP2GL562CMMN3TJJDIBQKOA,Value for money, good air blower and good heating,Positive
RWMH1CZ8YZVA1,B0BMZ6SY89,AGQ7DDSSAIHW4EQERMBBWQWQMVTA,Very good product, most important price is good,Positive
R4ES2CY3SDLGW,B0BMZ6SY89,AEK7OBBEY4AB77GMD7E334J3CYGQ,Good product,Best you can in this winter without doubt go for it,Positive
R1Z3JXTI330QGA,B0BMZ6SY89,AHNX2BVKDDWFDLQBCZVT3U6I3QDQ,Good Quality 👌,thanks Amazon for this heater,Positive
RVC3N6LRSJBX6,B0BMZ6SY89,AEDKU3NF2473GPBRWDHIHRTZJPXQ,Late delivery 12 days,built quality as per description,Neutral
RAA5Z4UFLIC05,B0BMZ6SY89,AGM2UWKCJESUA2YZADPFXZ6PANVQ,Totally money West,haneul brand same as mentioned,Neutral
R2REMFEEN6UKBC,B09P1MFKG1,AENGRDSABHKCYNYJPZ2SML6FWVHA,It's good,It's good  nd amazing product,Positive
R29TQDV31QHMAP,B09P1MFKG1,AFNGD6S7UIHBQ2FNXUDBWCJDMLMA,Happy to purchase,Very nice product. Very low noise,Positive
RSC1YPIBXFW9B,B09P1MFKG1,AFWHWM3CHMTSRKJH7IY2U64CRVOQ,Product is really good., leaves no dryness in air,Positive
R3M0C49RRYPXKN,B09P1MFKG1,AHWQ3GYAYROPEKLLI6SVIM3S2ZNA,It was excellent, elegant in looks,Positive
R1P7N12X78US49,B09P1MFKG1,AEOYVLH6A6P643MDQBU67RJ4DTDA,Very Good Product, very fastly heat the room. Safely design. happy to purchase this  heater . 🤩⭐👍,Positive
R17PHQ7LHY70GL,B09P1MFKG1,AGKOT3DLM55KCHF3AQAOROIFZ3EA,Heater,It maintain the room temperature and provides sufficient heat.,Neutral
R1E8B0LMBUZ21K,B09P1MFKG1,AGWCBYRA3OJTMA3TUUUH2RKJPPTQ,The final finish product is not  elegant.,It was really excellent product I like it,Negative
R3ORPP4CPI5V9S,B01LY9W8AF,AFUIW75M2VCMJ2RAD5HFEUHXCRKA,Nice product,It's a good product for strong daily laundry clothes. Fine quality!,Positive
R2M6DE07UL43TF,B01LY9W8AF,AFWO26UIM72Q7ZPHSQ3DUGDM6H6Q,Ok,Flimsy and the lid alignment is not good design. Colour is sober which i liked better and not bright brown. I've Milton and size is almost same though Milton bottom is a bit wider. I liked this colour better so bought this.,Positive
R37BE8EXG1TX8H,B01LY9W8AF,AF5EL6S3V6JDA7HNA6BKXAKBMZMA,The lid could be more sturdier. Very thin plastic.,As shown in the image. The basket quality is good. Expected a little thicker lid. Its not as sturdy as expected given the brand and price,Neutral
R31M0VY9OTJB9I,B01LY9W8AF,AGZ4IHSUMB233GB7DKCBY2RVARRA,Not very good,Good,Negative
R2ZQ1L37VEHS9C,B01LY9W8AF,AERD4G54UG5KQSX4LPXU4QPYCDYA,Fine,Good for home,Positive
R2BKJHDM07WI0G,B01LY9W8AF,AHUSPS7GCSBQRWBRLXTUC6WNS3EQ,Excellent product,Looks cute too,Positive
R357SWC6WSG1AM,B01LY9W8AF,AEJP6U7ZTSGESRMPO24FNKJ6SP7A,Quality,I like this product 👌,Neutral
R2H4OG72VGEPXR,B01LY9W8AF,AHOTHO6NULKUVDSAY6WBXCA2YCBA,Very good quality product,https://m.media-amazon.com/images/I/61g3Yt9YAyL._SY88.jpg,Positive
R1SWHPJDUW2G3M,B07ZJND9B9,AFCLVEPUPFSZU5KJMDBYKGARGQBQ,Decently priced fan,A good fan. Very sad no regulator,Positive
R2RFQJDQF5BT8,B07ZJND9B9,AEC4ACDLYBYYFG2473OXFA6BOCHA,Power saving fan low super qwality, and had to spend money for a regulator,Positive
RPGTYXQGC3TXI,B07ZJND9B9,AGEUOPY2YJ6HCREEOLU73JCGLFVQ,Nice one,Iam like this prodect amazing,Positive
R3TFGARGJENEPY,B07ZJND9B9,AGT2HSAHUC2KL5P2RL657BNZW3EQ, go for it,I’ve been using it since last 4 months and it doesn’t have any issues so far. Product came with all the necessary items and it works perfectly fine.,Neutral
ROG4D0YGDQMH,B07ZJND9B9,AERD6R3OJ5GSAGDUSNOOSYWMJJAA,Fan rod was missing,Rod was missing Kindly resend,Neutral
R3HAW9CAE08DZ5,B07ZJND9B9,AFXYWZZ4PXDEVN5DJPTUF6SKLEGQ,Overall good fan at this price,Good performance and good fan.Just upper cap not given by company.Rest is good at this price.I hope it long lasts.,Positive
R1LA2HMRSTZGUS,B07ZJND9B9,AHYAQT2F3NUTKS7LIHXKTFNR7WQA,Good,Good one,Positive
R2NOWT8O685BUW,B07ZJND9B9,AHKSXLMJOQHJNI2U6A4FURPV5CYQ,Love it .. nice product,,Positive
RWSKUEMV0AS0P,B0B2CWRDB1,AFS6NM2UFY5M77EWX5YT2KBMWBVQ,It is very good,Product works very well,Positive
R2YZOJVWTFMYAH,B0B2CWRDB1,AEBC5L4UVUOB45BUSQHLNHGZC2JQ,Good product, easy to use i recommend to this product shakti s5 to all,Positive
R17E9QT7OVVJVX,B0B2CWRDB1,AGF2ODSIJFBYL52VO3O77F576SGQ,Just go for it,To noise!,Neutral
R3KPQIECAK271I,B0B2CWRDB1,AGYWLAKGGNH4OP5G5WPNQUJWLVPQ,Good product,vary good washer,Positive
R2UJ9SFJ6B6U93,B0B2CWRDB1,AHNZZYO7DIGCLRTY76GJ4D5Z676A,Value For Money., product work vary well ,Positive
R1670TIBLR378H,B0B2CWRDB1,AEVYKVKVPEDFXLD5ZL2C4PYUPVUQ,Good product easy to use,go for it,Positive
R14R0I9YVONH86,B0B2CWRDB1,AFZ32GLS7WFVSLNXGJBJYFJWWSUA,Pressure is very good but mtr shows 115bar,Paisa vasool,Positive
R1FIR49JO1CT41,B0B2CWRDB1,AHBRCKJY6F5ZLV7GSUC3IXI6OSOQ,Nice Product.,Awesome Car Washer for Domestic use. Good Pressure for superior cleaning. But Inlet pipe should have more length than it has.,Positive
R3TVMEHW7XIWSU,B072NCN9M4,AHX7I43IUBTBR5SMBWXO2VWLFLDA,Best in its price range,Purchased from Amazon for full price under no offers,Positive
R20EKADK19NV0G,B072NCN9M4,AGUV5JDS7DN6OSZ2CENPDKWATUQQ,Best suction power, still beat competitors by Rs.163Order was placed on Thursday 01/12/22,Positive
R3AGXOFMA1Z00Q,B072NCN9M4,AFHZWLSX6C4TWMNGGNGRE2KODIAA,Domestic Beast, late in the evening at 11 pm.Was to be Delivered on Thursday 08/12/22 but arrived early on Monday 05/12/22 at 10 am.Quite satisfied with the Delivery,Neutral
R97FQ3X9NLEAL,B072NCN9M4,AHFNG3ELM4SUVBZJXLUUMP4NZSGA,Very good suction power and efficient, Packaging,Positive
R3D45IE6H47RBM,B072NCN9M4,AH7PUFLOQIEDBHZZIKRKWNNIRFOA,Beast of a Vaccum Cleaner 🔥💯, Condition of the item and also Happy with the early arrival.Along with the Vacuum we received a basic Instruction Manual and Warranty Card.The Invoice was missing from the parcel,Positive
R1HL2KTGD7AU9J,B072NCN9M4,AEJAPH5MWACXXHMLGLEDYPPSRVNA,Good built quality, so it had to be downloaded from Amazon.To Register your Warranty,Positive
R39IL0Q9V5M18U,B072NCN9M4,AG7NNDG43AB32RR66C6QNTQKGO6A,Nice product with good suction power, you require to scan the Bar Code on the Invoice and WhatsApp the details.Without any delay,Positive
R7M2JXHO1GESO,B072NCN9M4,AHKF4O42OIQQEWP4GOW4TCQJILTQ,Great Product, excitedly we got to assemble the unit which was a fairly easy task,Positive
R2TBG87E7UU7IT,B08SKZ2RMG,AE7RG5GRVSLRP2HGPKIF2JJ7BAHQ,Good,Plastic is not of very good quality thought but it does the job well and it is easy to use.,Positive
R8OA8PY28PACZ,B08SKZ2RMG,AFCDHTYGHMNLNK2S3X6JVQOT6AXA,It's a good product. Go for it.,,Positive
R3PAX3XE02N0SU,B08SKZ2RMG,AG3JRPG6MIZTLYNMIRBGFYDZVLBQ,Easy to use,Nice product,Positive
R1A1WNBXQ3ZV8U,B08SKZ2RMG,AGFY572BCNP6M74AI2RXGPJTWC7A,Good product,I bought this product at a price of rs 335,Positive
R27MAAIUO0M5EU,B08SKZ2RMG,AF56KWTGYOCMXLKEJHOSIUZSVZ4A, but quality is ok ok, at this price product is good,Positive
R2EI5EUGGANOP4,B08SKZ2RMG,AF276RVUYCN7YJGIRUR2HDODWF7A,Value for money, but don't know how long will it work,Positive
RAGDDQU7ERLG3,B08SKZ2RMG,AH4ZIAFAMC5PBWBHQZDSHS2JHUBQ,Gave new life to my old clothes-magical, as blades are quite low quality,Neutral
R1091DNAFCQ1ML,B08SKZ2RMG,AFBJNCLV6XVUCTE24MRPXR4IURXQ,I could not believe that this product is so good ✨✨, plastic of the body is good,Positive
R2FHIBV8JE4CTB,B0B53DS4TF,AGXJAYXZKJ6NCPSLX57MXJLQ3F6Q,Loved it,I have used multiple air fryers. But this one is best and value for money,Positive
R315K0BCU0KVKO,B0B53DS4TF,AEQYSJWBP6DN2IV2LDP4XVNI4FBQ,Good product,Good product and a excellent demo was given by Manikandan on video call.However we returned this to get a higher version of this.,Positive
RD129PA7KQQOR,B0B53DS4TF,AGNHWTOCLPVNZ56CWEF3QQI25ROA,Good product,It's a good product,Positive
R3BTQPGZLTN48E,B0B53DS4TF,AHC4JPWEXYM3O4YAKYIJZ5CAUOVQ,It's easy to use., worth the money. The virtual installation and demo given by Manikandan was very helpful and made it easy to use.,Positive
RH0STL2LKD7N5,B0B53DS4TF,AECXWRKH4W4B73UW5IAHDTBZYTBQ,Fine product,Easy to use. Easy to clean. Easy to maintain. Good product. Value for money must recommend to everyone. Thanks a lot.,Positive
